stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type
8839,8839,"WB Kensington RD @ 19 ST NW",,  51.052573,-114.106201,,,0
8840,8840,"EB Northmont  DR @ Calandar RD NW",,  51.085273,-114.101248,,,0
8841,8841,"EB Northmont  DR @ Confederation VI NW",,  51.083870,-114.098708,,,0
8842,8842,"EB Parkdale BV @ 32 ST NW",,  51.056393,-114.133781,,,0
8843,8843,"WB Bowness RD @  Point DR NW",,  51.062545,-114.146605,,,0
8844,8844,"EB 9 AV SE @ 9 ST SE",,  51.042648,-114.038920,,,0
8845,8845,"EB 9 AV SE @ 13 ST SE",,  51.039991,-114.031356,,,0
8846,8846,"WB Kensington RD @ Crowchild TR NW",,  51.052531,-114.119035,,,0
8847,8847,"EB 9 AV SE @ 15 ST SE",,  51.037332,-114.024436,,,0
8848,8848,"WB 17 AV SE @ 36 ST SE",,  51.037929,-113.981112,,,0
8849,8849,"WB 9 AV SE @ 14 ST SE",,  51.039401,-114.029354,,,0
8850,8850,"WB 130 AV SE @ 52 ST SE",,  50.931792,-113.959482,,,0
8851,8851,"WB 130 AV SE @ 50 ST SE",,  50.932123,-113.963219,,,0
8852,8852,"WB Parkdale BV @ 27 ST NW",,  51.054411,-114.125983,,,0
8853,8853,"WB Valley Ridge DR @ Valley Ridge BV NW",,  51.091913,-114.250533,,,0
8854,8854,"WB Valley Ridge DR @ Valley Ponds WY NW",,  51.090886,-114.254308,,,0
8855,8855,"EB Valley Ridge DR @ Valley Ponds CR NW",,  51.090925,-114.252877,,,0
8856,8856,"SB Valley Ridge BV @ Valley Ridge DR NW",,  51.091335,-114.249654,,,0
8857,8857,"WB Valley Ridge DR @ Valley Creek RD NW",,  51.090865,-114.259522,,,0
8858,8858,"WB Valley Ridge DR @ Valley Stream CL NW",,  51.091490,-114.263156,,,0
8859,8859,"EB Valley Ridge DR @ Valley Stream CL NW",,  51.091044,-114.262168,,,0
8860,8860,"EB Valley Ridge DR @ Valley Creek RD NW",,  51.090632,-114.258393,,,0
8862,8862,"EB Westwinds DR @ W. of 47 ST NE",,  51.100089,-113.969104,,,0
8863,8863,"WB Penbrooke DR @ Penbrooke CL SE",,  51.045720,-113.943119,,,0
8864,8864,"WB Penbrooke DR @ 60 ST SE",,  51.045273,-113.946673,,,0
8865,8865,"SB Pensacola WY @ 8 AV SE",,  51.044776,-113.951044,,,0
8866,8866,"WB Pensacola WY @ Pensacola CL SE",,  51.041022,-113.954729,,,0
8867,8867,"WB 9 AV SE @ 15 ST SE",,  51.037608,-114.024675,,,0
8868,8868,"Martindale LRT Station NB (Martindale BV)",,  51.117793,-113.967788,,,0
8869,8869,"NB Martindale BV @ Martha's Haven PL NE",,  51.120180,-113.968632,,,0
8870,8870,"EB  Martindale BV @ Martha's Haven  GR NE",,  51.121648,-113.965234,,,0
8871,8871,"WB Martindale BV @ Martha's Meadow DR NE",,  51.122091,-113.964261,,,0
8872,8872,"WB Martindale BV @ Martha's Haven MR NE",,  51.121644,-113.966106,,,0
8873,8873,"SB  Martindale BV @ Martha's Haven PL NE",,  51.119343,-113.968944,,,0
8874,8874,"WB Martindale BV @ Martinglen WY NE",,  51.112624,-113.966869,,,0
8875,8875,"NB Martindale BV @ Martinridge CR NE",,  51.114433,-113.967622,,,0
8876,8876,"NB  Martindale BV @ Martin Crossing PA NE",,  51.115450,-113.967298,,,0
8877,8877,"SB Martindale GA @  Martindale BV NE",,  51.112021,-113.965465,,,0
8878,8878,"EB 130 AV SE @ 50 ST SE",,  50.931556,-113.961121,,,0
8879,8879,"SB 52 ST SE @ 130 AV SE",,  50.930513,-113.958384,,,0
8880,8880,"SB 85 ST SW @ N. of Wentworth DR",,  51.057323,-114.211209,,,0
8881,8881,"WB Wentworth DR @ W. of 85 ST SW",,  51.057016,-114.211926,,,0
8883,8883,"EB Royal Oak DR @ Royal Crest TC NW",,  51.140457,-114.218238,,,0
8884,8884,"NB Wentworth RI @ Wentworth DR SW",,  51.057113,-114.213319,,,0
8885,8885,"EB 9 AV SW @ Wentworth RI",,  51.059559,-114.212944,,,0
8887,8887,"SB 52 ST SE @ 106 AV SE",,  50.957250,-113.958694,,,0
8890,8890,"WB Royal Oak WY @ 200 Royal Oak ME NW",,  51.149090,-114.225741,,,0
8891,8891,"WB  Royal Oak WY @  Royal Oak CI NW",,  51.148008,-114.228652,,,0
8892,8892,"NB Royal Oak WY @  Royal Oak PT NW",,  51.148082,-114.231779,,,0
8893,8893,"EB Royal Oak DR @ Rocky Ridge RD NW",,  51.138503,-114.233325,,,0
8894,8894,"EB Royal Oak DR @  Royal TC NW",,  51.138550,-114.230377,,,0
8895,8895,"EB Royal Oak DR @  Royal TC NW",,  51.138162,-114.224238,,,0
8896,8896,"NB Royal Oak DR @  Royal Crest TC NW",,  51.139479,-114.220255,,,0
8897,8897,"WB 106 AV SE @ 40 ST SE",,  50.957981,-113.977982,,,0
8898,8898,"EB 106 AV SE @ 40 ST SE",,  50.957803,-113.976327,,,0
8900,8900,"EB @ Varsity Estates VW NW",,  51.105533,-114.168545,,,0
8901,8901,"SB Rocky Ridge RD @ Rocky Vista DR NW",,  51.138178,-114.234388,,,0
8902,8902,"WB Rocky Ridge BV @ Rocky Ridge RD NW",,  51.143313,-114.235139,,,0
8903,8903,"SB Rocky Ridge DR @ Rocky Ridge BV NW",,  51.142827,-114.237799,,,0
8904,8904,"SB Rocky Ridge DR @ Rocky Ridge BA NW",,  51.141508,-114.238307,,,0
8905,8905,"WB Rocky Ridge DR @ Rocky Ridge VI NW",,  51.141297,-114.243438,,,0
8906,8906,"WB Rocky Ridge DR @ 300 Rocky Ridge DR NW",,  51.142300,-114.247096,,,0
8907,8907,"NB Rocky Ridge DR @ 400 Rocky Ridge  VW NW",,  51.143542,-114.249395,,,0
8908,8908,"NB Rocky Ridge DR @ 600 Rocky Ridge VW NW",,  51.145632,-114.251059,,,0
8910,8910,"NB 42 ST SE @ 112 AV SE",,  50.952998,-113.974888,,,0
8911,8911,"SB Rocky Ridge BV @ Rockbluff CL NW",,  51.148338,-114.249096,,,0
8912,8912,"SB Rocky Ridge BV @ Rocky Ridge CL NW",,  51.145644,-114.246639,,,0
8913,8913,"WB 17 AV SW @ 29 ST SW",,  51.037862,-114.130046,,,0
8914,8914,"NB Spruce DR @ 8 AV SW",,  51.045358,-114.135290,,,0
8915,8915,"NB Spruce DR @ Hemlock CR SW",,  51.047988,-114.135071,,,0
8916,8916,"NB Spruce DR @ 3 AV SW",,  51.050635,-114.135921,,,0
8917,8917,"WB Spruce DR @ 37 ST SW",,  51.052335,-114.141781,,,0
8918,8918,"WB Spruce DR @ Wellington PL SW",,  51.052347,-114.144506,,,0
8919,8919,"WB Spruce DR @ Wedgewood DR SW",,  51.052363,-114.149585,,,0
8920,8920,"WB Spruce DR @ Walnut DR SW",,  51.052362,-114.152097,,,0
8921,8921,"SB 45 ST SW @ Windermere RD",,  51.049521,-114.152900,,,0
8922,8922,"SB 45 ST SW @ 8 AV SW",,  51.044688,-114.152768,,,0
8923,8923,"SB 45 ST SW @ 13 AV SW",,  51.041207,-114.152796,,,0
8924,8924,"SB 42 ST SE @ 112 AV SE",,  50.951648,-113.975203,,,0
8925,8925,"NB Simcoe BV @ Simcoe RD SW",,  51.035441,-114.178700,,,0
8926,8926,"SB Dalton DR @ Belle North RD NW",,  51.100877,-114.150887,,,0
8932,8932,"WB Sirocco DR @ Signal Hill DR SW",,  51.032667,-114.170751,,,0
8933,8933,"WB Sirocco DR @ Signature WY SW",,  51.030917,-114.174624,,,0
8936,8936,"SB Sienna Park DR @ Signal Hill DR SW",,  51.026488,-114.180085,,,0
8937,8937,"SB Sienna Park DR @ Sienna Park PL SW",,  51.024847,-114.180627,,,0
8938,8938,"SB Sierra Morena RD @ Sienna Park DR SW",,  51.024096,-114.184195,,,0
8939,8939,"NB Sierra Morena RD @ 34 AV SW",,  51.023697,-114.184077,,,0
8940,8940,"NB Sienna Park DR @ Sienna Park PL SW",,  51.025505,-114.180330,,,0
8944,8944,"EB Seton BV @ E. of Auburn Bay LI SE",,  50.883217,-113.952552,,,0
8947,8947,"SB 69 ST SW @ Christie Estates BV",,  51.040202,-114.187784,,,0
8949,8949,"EB Southport WY @ Southport RD SW",,  50.957694,-114.073324,,,0
8950,8950,"WB 114 AV SE @ 40 ST SE",,  50.950658,-113.977603,,,0
8951,8951,"SB 45 ST SW @ 35 AV SW",,  51.022501,-114.152559,,,0
8952,8952,"WB Richmond RD @ 45 ST SW",,  51.018855,-114.153525,,,0
8953,8953,"EB Richmond RD @ 50 ST SW",,  51.017950,-114.159184,,,0
8954,8954,"EB Richmond RD @ 48 ST SW",,  51.018296,-114.156069,,,0
8955,8955,"NB Shepard RD @ Shepard PL SE",,  50.967412,-113.986131,,,0
8956,8956,"SB 45 ST SW @ 26 AV SW",,  51.030173,-114.152888,,,0
8957,8957,"SB 45 ST SW @ 29 AV SW",,  51.028396,-114.152669,,,0
8958,8958,"SB 45 ST SW @ 33 AV SW",,  51.023626,-114.152576,,,0
8959,8959,"SB Shepard RD @ Shepard PL SE",,  50.967021,-113.985999,,,0
8960,8960,"EB 5 AV SW @ 3 ST SW",,  51.048515,-114.070410,,,0
8961,8961,"EB Richmond RD @ Stewart GR SW",,  51.017211,-114.170253,,,0
8962,8962,"SB 10 ST NW @ 13 AV NW",,  51.063602,-114.084531,,,0
8963,8963,"SB Cambrian DR @ Rosewood RD NW",,  51.081193,-114.089836,,,0
8964,8964,"SB Cambrian DR @ Rosetree RD NW",,  51.080097,-114.088077,,,0
8965,8965,"SB 10 ST NW @ Confederation PK",,  51.076065,-114.084733,,,0
8966,8966,"SB 10 ST NW @ 23 AV NW",,  51.072881,-114.084733,,,0
8967,8967,"SB 10 ST NW @ 18 AV NW",,  51.067975,-114.084941,,,0
8968,8968,"NB 10 ST NW @ 16 AV NW",,  51.067140,-114.084651,,,0
8969,8969,"NB 10 ST NW @ 20 AV NW",,  51.070955,-114.084697,,,0
8970,8970,"NB 10 ST NW @ Rosehill DR",,  51.078109,-114.084832,,,0
8971,8971,"NB Cambrian DR @ 31 AV NW",,  51.080930,-114.088996,,,0
8972,8972,"EB Northmount DR @ Cherokee DR NW",,  51.087892,-114.111096,,,0
8973,8973,"EB Northmount DR @ Columbia PL NW",,  51.086862,-114.106204,,,0
8974,8974,"EB Northmount DR @ Collingwood DR NW",,  51.086362,-114.103822,,,0
8975,8975,"WB Northmount DR @ Culver RD NW",,  51.083834,-114.098339,,,0
8976,8976,"WB Northmount DR @ Clarendon RD NW",,  51.085406,-114.101168,,,0
8977,8977,"WB Northmount DR @ Collingwood PL NW",,  51.086711,-114.104843,,,0
8978,8978,"WB Northmount DR @ Columbia PL NW",,  51.087210,-114.107196,,,0
8979,8979,"WB Northmount DR @ Chatham DR NW",,  51.088974,-114.115584,,,0
8980,8980,"SB North Haven DR @ Nelson RD NW",,  51.093696,-114.089837,,,0
8981,8981,"NB Carol DR @ 32 AV NW",,  51.082528,-114.097637,,,0
8982,8982,"SB Edmonton TR @ N. of Greenview DR NE",,  51.092799,-114.052970,,,0
8983,8983,"SB Edmonton TR @ Greenview DR NE",,  51.090984,-114.052700,,,0
8984,8984,"NB Edmonton TR @ Greenview DR NE",,  51.094282,-114.053632,,,0
8985,8985,"SB 37 ST SW @ 19 AV SW",,  51.035908,-114.141323,,,0
8986,8986,"SB 37 ST SW @ 23 AV SW",,  51.032832,-114.141341,,,0
8987,8987,"SB 4 ST NE @ Blackthorn RD",,  51.108499,-114.057072,,,0
8988,8988,"SB 4 ST NE @ 60 AV NE",,  51.105348,-114.056572,,,0
8989,8989,"SB 4 ST NE @ Grier PL",,  51.100804,-114.053660,,,0
8990,8990,"SB 4 ST NE @ Grier AV",,  51.098030,-114.053894,,,0
8991,8991,"NB 4 ST NE @ Grier AV",,  51.098743,-114.053640,,,0
8992,8992,"NB 4 ST NE @ Beaver Dam RD",,  51.102375,-114.053546,,,0
8993,8993,"NB 4 ST NE @ Blackthorn RD",,  51.109185,-114.056799,,,0
8994,8994,"WB Norfolk DR @ Thornwood PL NW",,  51.108114,-114.078643,,,0
8995,8995,"WB Norfolk DR @ Theodore PL NW",,  51.106990,-114.081143,,,0
8996,8996,"WB Norfolk DR @ Nottingham RD NW",,  51.105878,-114.083470,,,0
8997,8997,"EB Norfolk DR @ Norfolk WY NW",,  51.106168,-114.082466,,,0
8998,8998,"EB Norfolk DR @ Thornaby CR NW",,  51.108414,-114.077667,,,0
8999,8999,"NB 64 AV NW @ Norfolk DR NW",,  51.110724,-114.077607,,,0
9000,9000,"SB North Haven DR @ Ninga RD NW",,  51.100735,-114.085351,,,0
9001,9001,"SB North Haven DR @ 48 AV NW",,  51.098265,-114.086921,,,0
9002,9002,"WB 9 AV SE @ 9 St SE",,  51.043132,-114.040287,,,0
9003,9003,"NB North Haven DR @ Nesbitt RD NW",,  51.101296,-114.084759,,,0
9004,9004,"WB 64 AV NW @ Hunts CR",,  51.111632,-114.076149,,,0
9005,9005,"EB 64 AV NW @ Hunterview DR",,  51.111313,-114.076712,,,0
9008,9008,"SB Centre ST N @ S. of 78 AV N",,  51.120055,-114.071286,,,0
9009,9009,"WB 4 ST W @ Centre ST N",,  51.117781,-114.070630,,,0
9010,9010,"EB 78 AV NE @ Huntridge HL",,  51.121140,-114.061813,,,0
9011,9011,"EB 78 AV NE @ Huntington RD",,  51.121019,-114.058805,,,0
9012,9012,"WB 78 AV NE @ Huntington  ST",,  51.121058,-114.054658,,,0
9013,9013,"EB 78 AV NE @ Huntington RD",,  51.121297,-114.059831,,,0
9014,9014,"WB 78 AV NE @ Huntwick WY",,  51.121298,-114.063833,,,0
9015,9015,"NB 4 ST NW @ 68 AV NW",,  51.115549,-114.071314,,,0
9016,9016,"SB 4 ST NE @ Huntbourne WY",,  51.113992,-114.055879,,,0
9017,9017,"NB 4 ST NE @ Huntbourne WY",,  51.114557,-114.054386,,,0
9018,9018,"NB 4 ST NE @ Hunterhorn GA",,  51.116487,-114.052419,,,0
9019,9019,"NB Huntington ST @ 72 AV NE",,  51.118395,-114.053570,,,0
9020,9020,"NB Spruce DR @ Bow TR SW",,  51.042096,-114.135064,,,0
9021,9021,"NB Auburn Bay ST @ Seton BV SE",,  50.884562,-113.949279,,,0
9022,9022,"NB 7 ST NW @ 22 AV NW",,  51.072733,-114.078831,,,0
9023,9023,"EB 20 AV NW @ 8 ST NW",,  51.070471,-114.080816,,,0
9024,9024,"EB 21 AV NW @ 12 ST NW",,  51.071330,-114.089285,,,0
9025,9025,"WB 21 AV NW @ 13 ST NW",,  51.071504,-114.091572,,,0
9026,9026,"EB 21 AV NW @ 13 ST NW",,  51.071346,-114.091725,,,0
9027,9027,"WB 72 AV NE @ Huntbourne GA",,  51.117910,-114.060360,,,0
9028,9028,"WB 72 AV NE @ Huntridge HL",,  51.118186,-114.063816,,,0
9029,9029,"NB Northmount DR @ Thorneycroft DR NW",,  51.101827,-114.074325,,,0
9030,9030,"EB 5 AV SW @ 6 ST SW",,  51.048661,-114.075524,,,0
9031,9031,"WB 6 AV SW @ W. of 7 ST SW",,  51.048076,-114.080170,,,0
9032,9032,"NB Northmount DR @ Thornhill DR NW",,  51.099368,-114.075995,,,0
9033,9033,"SB Northmount DR @ Northmount CR NW",,  51.097168,-114.077576,,,0
9034,9034,"SB Northmount DR @ Thornhill DR NW",,  51.098772,-114.076618,,,0
9035,9035,"SB Northmount DR @ Thorneycroft DR NW",,  51.101728,-114.074688,,,0
9036,9036,"SB 32 AV NE @ 6 ST NE",,  51.088141,-114.048739,,,0
9037,9037,"EB 41 AV NE @ EDMONTON TR",,  51.089541,-114.052549,,,0
9038,9038,"EB 40 AV N @ Centre ST N",,  51.088681,-114.062672,,,0
9039,9039,"SB Northmount DR @ Coleridge RD NW",,  51.087141,-114.087749,,,0
9040,9040,"SB  Northmount DR @ Cornwallis DR NW",,  51.085830,-114.089288,,,0
9041,9041,"SB  Northmount DR @ Connaught DR NW",,  51.083821,-114.091671,,,0
9042,9042,"NB 19 ST NW @ 23 AV NW",,  51.073613,-114.106203,,,0
9043,9043,"SB 19 ST NW @ Canberra RD",,  51.084084,-114.110248,,,0
9044,9044,"NB 19 ST NW @ Cardston CR",,  51.082326,-114.109001,,,0
9045,9045,"SB 4 ST NW @ 68 AV NW",,  51.113694,-114.071574,,,0
9046,9046,"SB Beddington BV @ Berkshire BV NW",,  51.133020,-114.088540,,,0
9047,9047,"NB Beddington BV @ Bermuda DR NW",,  51.132222,-114.087013,,,0
9048,9048,"NB Northmount DR @ Cambrian DR NW",,  51.083483,-114.091835,,,0
9049,9049,"NB Northmount DR @ Cornwallis DR NW",,  51.085551,-114.089263,,,0
9050,9050,"EB 64 AV NW @ Hunts CR",,  51.111465,-114.075231,,,0
9051,9051,"NB Centre ST N @ 72 AV N",,  51.118715,-114.069842,,,0
9052,9052,"NB Centre ST N @  78 AV N",,  51.120670,-114.071062,,,0
9054,9054,"SB Beddington BV @ Berwick DR NW",,  51.131398,-114.086408,,,0
9055,9055,"EB Beddington BV @ Berwick WY NW",,  51.129869,-114.083188,,,0
9056,9056,"EB Beddington BV @ Berkley RD NW",,  51.128361,-114.079695,,,0
9057,9057,"NB Northmount DR @ Coleridge RD NW",,  51.087771,-114.086695,,,0
9058,9058,"WB Beddington BV @ Bermuda DR NW",,  51.127761,-114.077646,,,0
9059,9059,"WB Beddington BV @ Bermuda RD NW",,  51.129033,-114.080667,,,0
9060,9060,"WB Beddington BV @ Berwick WY NW",,  51.130510,-114.083991,,,0
9061,9061,"NB Northmount DR @ Harlow AV NW",,  51.091683,-114.081964,,,0
9062,9062,"NB Northmount DR @ 44 AV NW",,  51.093744,-114.079492,,,0
9063,9063,"NB Northmount DR @ Hendon DR NW",,  51.095806,-114.078148,,,0
9064,9064,"WB Seton BV @ Auburn Bay ST SE",,  50.884083,-113.949893,,,0
9065,9065,"WB 40 AV N @ Centre ST N",,  51.088802,-114.063179,,,0
9066,9066,"SB Centre ST N @ 78 AV N",,  51.122319,-114.071603,,,0
9067,9067,"EB Richmond RD @ 37 ST SW",,  51.022556,-114.140448,,,0
9068,9068,"WB 68 AV NE @ 11ST NE",,  51.115860,-114.037597,,,0
9069,9069,"NB 10 ST NE @ 68 AV NE",,  51.116200,-114.039319,,,0
9071,9071,"SB 8 ST NE @ 72 AV NE",,  51.117443,-114.044713,,,0
9073,9073,"SB 10 ST NE @ 72AV NE",,  51.117405,-114.040013,,,0
9074,9074,"EB 68 AV NE @ 10 ST NE",,  51.115693,-114.038808,,,0
9075,9075,"SB 11 ST NE @ 68 AV NE",,  51.115289,-114.036733,,,0
9076,9076,"NB 37 ST SW @ 41 AV SW",,  51.018073,-114.141038,,,0
9077,9077,"SB Crowchild TR @ S. of 33 AV SW",,  51.019337,-114.118171,,,0
9078,9078,"WB 6 AV SW @ 10 ST SW",,  51.048199,-114.086541,,,0
9079,9079,"SB 37 ST SW @ Grafton DR",,  51.014411,-114.141334,,,0
9080,9080,"WB 46 AV SW @ Gladeview CR",,  51.012551,-114.145840,,,0
9081,9081,"EB 14 AV NW @ 14 ST NW",,  51.064335,-114.097347,,,0
9082,9082,"SB 19 ST NW @ Chicoutimi DR",,  51.081689,-114.108698,,,0
9083,9083,"NB 19 ST NW @ Canberra RD",,  51.084767,-114.109877,,,0
9084,9084,"WB 40 AV NW @ Hudson RD",,  51.088776,-114.077948,,,0
9085,9085,"EB Woodpark BV @ 22 ST SW",,  50.935693,-114.114138,,,0
9086,9086,"EB Woodpark BV @ 24 ST SW",,  50.935630,-114.117416,,,0
9087,9087,"SB Queensland DR @ 400 Queensland PL SE",,  50.935309,-114.017661,,,0
9088,9088,"SB Deer Ridge DR @ Deermont WY SE",,  50.929136,-114.016177,,,0
9089,9089,"SB Deer Ridge DR @ Deermont RD SE",,  50.927142,-114.014896,,,0
9090,9090,"SB Deer Ridge DR @ Deercrest PL SE",,  50.925043,-114.013351,,,0
9091,9091,"WB Deer Ridge DR @ Deerview DR SE",,  50.925351,-114.019778,,,0
9092,9092,"WB Deer Ridge DR @ Deer Ridge WY SE",,  50.925674,-114.022903,,,0
9093,9093,"NB Deer Ridge DR @ Deer Point RD SE",,  50.926707,-114.024630,,,0
9094,9094,"EB Lake Bonavista DR @ Lake Arrow RD SE",,  50.934553,-114.041325,,,0
9095,9095,"EB Lake Bonavista DR @ Lake Crimson DR SE",,  50.933271,-114.037948,,,0
9096,9096,"EB Canyon Meadows DR @ Park Estates DR SE",,  50.929284,-114.044265,,,0
9097,9097,"WB Canyon Meadows DR @ Lake Lucerne RD SE",,  50.929467,-114.046132,,,0
9098,9098,"SB Parkland BV @ Parkland WY SE",,  50.925395,-114.029966,,,0
9099,9099,"NB Parkland BV @ Parkside DR SE",,  50.923957,-114.028236,,,0
9100,9100,"NB Parkland BV @ Parkland WY SE",,  50.926117,-114.030390,,,0
9101,9101,"WB Canyon Meadows DR @ Lake Placid RI SE",,  50.930681,-114.052531,,,0
9102,9102,"WB Canyon Meadows DR @ Lake Simcoe RI SE",,  50.930547,-114.059714,,,0
9103,9103,"SB Lake Fraser DR @ N. of Canyon Meadows DR SE",,  50.933806,-114.066269,,,0
9104,9104,"EB Canyon Meadows DR @ Bonaventure DR SE",,  50.930001,-114.063748,,,0
9105,9105,"EB Canyon Meadows DR @ Lake Placid RI SE",,  50.930242,-114.051534,,,0
9107,9107,"SB Woodfield RD @ Woodhaven CR SW",,  50.934763,-114.132245,,,0
9108,9108,"EB Woodfield RD @ Woodhaven CR SW",,  50.933696,-114.126518,,,0
9109,9109,"EB Woodpark BV @ Woodfield RD SW",,  50.935934,-114.123532,,,0
9110,9110,"EB Woodpark BV @ Woodacres DR SW",,  50.935946,-114.121468,,,0
9111,9111,"WB Woodfield RD @ WoodhavenCR SW",,  50.933821,-114.127207,,,0
9112,9112,"SB 24 ST SW @ Anderson RD",,  50.949348,-114.118176,,,0
9113,9113,"WB Woodview DR @ Woodglen GA SW",,  50.941383,-114.122356,,,0
9114,9114,"NB Woodbine BV @ Woodview DR SW",,  50.941890,-114.125770,,,0
9115,9115,"NB Woodbine BV @ Woodmark CR SW",,  50.943401,-114.125776,,,0
9116,9116,"WB Woodbine BV @ Woodglen WY SW",,  50.946934,-114.130086,,,0
9117,9117,"WB Woodbine BV @ Woodbrook WY SW",,  50.946930,-114.135027,,,0
9118,9118,"SB Woodbine BV @ Woodbriar GA SW",,  50.943757,-114.135151,,,0
9119,9119,"SB Woodbine BV @ N. Leg Wood Valley DR SW",,  50.941094,-114.133279,,,0
9120,9120,"SB Woodbine BV @ S. Leg Wood Valley DR SW",,  50.938432,-114.132560,,,0
9121,9121,"NB Woodbine BV @ Wood Valley DR SW",,  50.938644,-114.132405,,,0
9122,9122,"NB Woodbine BV @ Woodborough RD SW",,  50.943750,-114.134839,,,0
9123,9123,"EB Woodbine BV @ Woodbrook WY SW",,  50.946798,-114.133683,,,0
9124,9124,"EB Woodbine BV @ Woodglen WY SW",,  50.946796,-114.129240,,,0
9125,9125,"EB Woodbine BV @ Woodbine BV SW",,  50.941124,-114.124992,,,0
9126,9126,"SB Woodpark BV @ 117 AV SW",,  50.946813,-114.109163,,,0
9127,9127,"SB Woodpark BV @ Woodstock RD SW",,  50.944556,-114.109189,,,0
9128,9128,"NB Woodpark BV @ Woodridge DR SW",,  50.936286,-114.110500,,,0
9129,9129,"NB Woodpark BV @ Woodgreen DR SW",,  50.938973,-114.108923,,,0
9130,9130,"NB Woodpark BV @ Woodpark RD SW",,  50.945410,-114.108780,,,0
9131,9131,"NB Woodpark BV @ Anderson RD SW",,  50.949961,-114.108782,,,0
9132,9132,"NB Woodpark BV @ 117 AV SW",,  50.947686,-114.108796,,,0
9133,9133,"WB 14 AV SW @ 85 ST SW",,  51.045261,-114.212232,,,0
9134,9134,"EB Woodview DR @ Woodhill RD SW",,  50.941222,-114.112229,,,0
9135,9135,"NB 16 AV NW @ Monterey AV",,  51.069898,-114.160471,,,0
9136,9136,"WB Crestmont BV @ Cresthaven PL SW",,  51.086148,-114.263957,,,0
9137,9137,"NB 24 ST SE @ S. of 114 AV SE",,  50.952164,-114.001800,,,0
9138,9138,"SB 24 ST SE @ Douglas Glen GA",,  50.953184,-114.001342,,,0
9139,9139,"EB Crestmont BV @ Crestmont DR SW",,  51.086448,-114.262939,,,0
9140,9140,"NB Saddletowne CI @ Taravista DR NE",,  51.121983,-113.944244,,,0
9141,9141,"EB Bowness RD @ Point DR NW",,  51.060636,-114.142854,,,0
9143,9143,"SB Lake Bonavista DR @ Lake Willow RD SE",,  50.943447,-114.065093,,,0
9144,9144,"EB Lake Bonavista DR @ Bonaventure DR SE",,  50.941084,-114.061298,,,0
9145,9145,"EB Lake Bonavista DR @ Lake Mead DR SE",,  50.938106,-114.055208,,,0
9146,9146,"EB Lake Bonavista DR @ Lake Moraine WY SE",,  50.937243,-114.052358,,,0
9147,9147,"WB Lake Bonavista DR @ Lake Mead  DR SE",,  50.938323,-114.055251,,,0
9148,9148,"WB Lake Bonavista DR @ Lake Erie RD SE",,  50.939707,-114.058409,,,0
9149,9149,"WB Lake Bonavista DR @ Bonaventure DR SE",,  50.941744,-114.063193,,,0
9150,9150,"EBLake Bonavista DR @ Bonaventure DR SE",,  50.945995,-114.059493,,,0
9151,9151,"EB Lake Bonavista DR @ Lake Erie RD SE",,  50.945493,-114.055267,,,0
9152,9152,"EBLake Bonavista DR @ Lake Linnet CL SE",,  50.945906,-114.052408,,,0
9153,9153,"WBLake Bonavista DR @ Lake Linnet CR SE",,  50.946250,-114.051788,,,0
9154,9154,"NBLake Bonavista DR @ E. of Lake Crimson DR SE",,  50.934059,-114.035335,,,0
9155,9155,"Canyon Meadows LRT Station EB",,  50.936778,-114.067477,,,0
9156,9156,"WB 40 AV NW @ 4 ST NW",,  51.087567,-114.072783,,,0
9157,9157,"SB Acadia DR @ N. of Lake Bonavista DR SE",,  50.938337,-114.048331,,,0
9158,9158,"NB Acadia DR @  Lake Bonavista DR SE",,  50.942339,-114.044006,,,0
9159,9159,"EB Lake Sylvan DR @ Lake Wapta RI SE",,  50.942670,-114.035428,,,0
9160,9160,"EB Lake Sylvan DR @ Lake Huron CR SE",,  50.945892,-114.030197,,,0
9161,9161,"SB Lake Sylvan DR @ N. of Lake Michigan CR SE",,  50.944018,-114.029718,,,0
9162,9162,"SB Lake Michigan DR @ Lake Sylvan DR SE",,  50.942358,-114.031319,,,0
9163,9163,"EB Queensland PL @ Diamond DR SE",,  50.940677,-114.028536,,,0
9164,9164,"SB Lake Sylvan DR @ Lake Huron CR SE",,  50.945813,-114.032409,,,0
9165,9165,"SB Lake Sylvan DR @ Lake Sylvan CL SE",,  50.942902,-114.033961,,,0
9166,9166,"SB Lake Bonavista DR @ Lake Louise WY SE",,  50.943507,-114.047875,,,0
9167,9167,"EB  Lake Bonavista DR @ Acadia DR SE",,  50.937389,-114.047480,,,0
9168,9168,"NB Lake Bonavista DR @ Lake Sundance CR SE",,  50.939368,-114.035396,,,0
9169,9169,"WB Lake Bonavista DR @ Lake Christina WY SE",,  50.940542,-114.040888,,,0
9170,9170,"EB Queensland DR @ Queen Anne WY SE",,  50.939733,-114.019357,,,0
9171,9171,"SB Queensland DR @ 300 Queensland PL SE",,  50.938167,-114.017934,,,0
9172,9172,"WB Southland DR @ E. of 14 ST SW",,  50.962349,-114.091462,,,0
9173,9173,"WB Southland DR @ Palliser DR SW",,  50.961518,-114.104005,,,0
9174,9174,"WB Southland DR @ 19 ST SW",,  50.961514,-114.107096,,,0
9175,9175,"WB Southland DR @ Brookpark BV SW",,  50.961482,-114.110161,,,0
9176,9176,"NB 24 ST SW @ 106 AV SW",,  50.958054,-114.117765,,,0
